Date,Player,Elo
2000-04-17,Medvedev A.,1532.9211863307262
2000-04-17,Grosjean S.,1535.352599495625
2000-04-17,Kafelnikov Y.,1485.5003708749134
2000-04-17,Vacek D.,1482.5319755251542
2000-04-17,Moya C.,1569.9784686533778
2000-04-17,Koubek S.,1529.5835687602191
2000-04-17,Vicente F.,1578.287343029965
2000-04-17,Krajicek R.,1519.7562187595347
2000-04-17,Lapentti N.,1526.818732607179
2000-04-17,Squillari F.,1532.818208248987
2000-04-17,Rios M.,1468.1445219903444
2000-04-17,Mantilla F.,1516.2495804969953
2000-04-17,Kucera K.,1538.595215559513
2000-04-17,Kuerten G.,1579.0824894825198
2000-04-17,Portas A.,1502.5219749894788
2000-04-17,Norman M.,1503.6030668824924
2000-04-17,Novak J.,1502.8306720460898
2000-04-17,Federer R.,1483.3646032720603
2000-04-17,Larsson M.,1488.1363168671123
2000-04-17,Pioline C.,1588.30899973511
2000-04-17,Ruud C.,1502.1937542161922
2000-04-17,Vinciguerra A.,1498.2136147360166
2000-04-17,Stanoytchev O.,1468.9053487477186
2000-04-17,Santoro F.,1500.0437054523666
2000-04-17,Henman T.,1517.5251677741633
2000-04-17,Rosset M.,1484.0736266861236
2000-04-17,Schalken S.,1518.4394357839185
2000-04-17,Bjorkman J.,1484.1177611440555
2000-04-24,Rosset M.,1501.665213253717
2000-04-24,Arazi H.,1501.1575794190076
2000-04-24,Bruguera S.,1450.416810856859
2000-04-24,El Aynaoui Y.,1577.2743972107316
2000-04-24,Meligeni F.,1486.3798760159082
2000-04-24,Krajicek R.,1534.9181832547954
2000-04-24,Lapentti N.,1542.3321552496877
2000-04-24,Mantilla F.,1500.7361578544867
2000-04-24,Puentes G.,1484.0020127104515
2000-04-24,Santoro F.,1516.041692741915
2000-04-24,Moya C.,1582.103659384546
2000-04-24,Haas T.,1472.0075216275648
2000-04-24,Norman M.,1517.9742014542098
2000-04-24,Schuettler R.,1453.738609750994
2000-04-24,Safin M.,1509.624525942492
2000-04-24,Puerta M.,1634.0778127177662
2000-04-24,Ferrero J.C.,1564.415478423445
2000-04-24,Santoro F.,1501.5993440304799
2000-04-24,Kafelnikov Y.,1473.837910335013
2000-04-24,Moya C.,1593.7661199244467
2000-04-24,Alami K.,1527.168677893543
2000-04-24,Rusedski G.,1502.9428688672942
2000-04-24,Ferrero J.C.,1545.9129729522056
2000-04-24,Safin M.,1528.1270314137314
2000-04-24,Rios M.,1455.6672546620264
2000-04-24,Ferrero J.C.,1558.3902402805236
2000-04-24,Rusedski G.,1485.5219963691657
2000-04-24,Haas T.,1489.4283941256933
2000-04-24,Hrbaty D.,1575.5376036069933
2000-04-24,Berasategui A.,1457.7897249102464
2000-04-24,Safin M.,1543.6596093574285
2000-04-24,Norman M.,1502.4416235105127
2000-04-24,Moya C.,1576.1426070727746
2000-04-24,Ferrero J.C.,1576.0137531321957
2000-04-24,El Aynaoui Y.,1557.8805406587123
2000-04-24,Norman M.,1521.835480062532
2000-04-24,Safin M.,1560.6218403607613
2000-04-24,Gaudio G.,1547.6172040848778
2000-04-24,Vinciguerra A.,1480.264018119182
2000-04-24,Rios M.,1473.6168512788608
2000-04-24,Norman M.,1538.4376762178777
2000-04-24,Krajicek R.,1518.3159870994498
2000-04-24,Rosset M.,1489.0434369231325
2000-04-24,Moya C.,1588.764383403359
2000-04-24,Safin M.,1575.780346400193
2000-04-24,Lapentti N.,1527.1736492102561
2000-04-24,Vinciguerra A.,1497.1719173533845
2000-04-24,Navarro S.,1483.0921007657976
