Date,Player,Elo
2015-01-15,Vesely J.,1546.659901730924
2015-01-15,Young D.,1515.9675102942251
2015-01-15,Ramos-Vinolas A.,1515.2344306629357
2015-01-15,Pouille L.,1533.4035245488753
2015-01-15,Del Potro J.M.,1514.5950748240073
2015-01-15,Kukushkin M.,1546.6259191142801
2015-01-15,Mayer L.,1532.036779603569
2015-01-15,Benneteau J.,1486.2361044671277
2015-01-15,Bolelli S.,1515.3622969771573
2015-01-15,Troicki V.,1547.9399012628965
2015-01-15,Muller G.,1562.3999690512292
2015-01-15,Tomic B.,1527.887782304155
2015-01-16,Anderson K.,1504.087488173469
2015-01-16,Vesely J.,1561.3799956047305
2015-01-16,Mannarino A.,1548.127840725203
2015-01-16,Pouille L.,1517.3419414346522
2015-01-16,Troicki V.,1564.605427768207
2015-01-16,Muller G.,1545.7344425459187
2015-01-16,Mayer L.,1516.7082397052648
2015-01-16,Kukushkin M.,1561.9544590125843
2015-01-17,Kukushkin M.,1546.076538266279
2015-01-17,Troicki V.,1580.4833485145123
2015-01-17,Vesely J.,1576.7700071086676
2015-01-17,Mannarino A.,1532.7378292212659
2015-01-19,Kyrgios N.,1500.0
2015-01-19,Delbonis F.,1468.0
2015-01-19,Bemelmans R.,1485.4680244655758
2015-01-19,Karlovic I.,1546.4996289313513
2015-01-19,Jaziri M.,1502.8286937817868
2015-01-19,Kukushkin M.,1527.2478444844921
2015-01-19,Lu Y.H.,1499.5765639241474
2015-01-19,Federer R.,1579.0505293502317
2015-01-19,Kokkinakis T.,1515.2960490989922
2015-01-19,Gulbis E.,1469.4079765839845
2015-01-19,Vesely J.,1560.9410062889494
2015-01-19,Troicki V.,1596.3123493342305
2015-01-19,Bolelli S.,1529.2596101172542
2015-01-19,Monaco J.,1455.5401055462376
2015-01-19,Krajinovic F.,1483.9676502352856
2015-01-19,Groth S.,1515.3298825921897
2015-01-19,Melzer J.,1500.736306793522
2015-01-19,Estrella Burgos V.,1483.263693206478
2015-01-19,Struff J.L.,1482.5981711137829
2015-01-19,Sela D.,1515.9323273572415
2015-01-19,Kohlschreiber P.,1487.4733235881831
2015-01-19,Mathieu P.H.,1482.6264322104062
2015-01-19,Millman J.,1484.0663698615297
2015-01-19,Mayer L.,1531.905563050213
2015-01-19,Rosol L.,1500.7040225341211
2015-01-19,De Schepper K.,1482.5935102933543
2015-01-19,Saville L.,1484.0
2015-01-19,Smyczek T.,1516.0
2015-01-19,Tomic B.,1542.606253527586
2015-01-19,Kamke T.,1485.281528776569
2015-01-19,Kudryavtsev A.,1482.5641271217237
2015-01-19,Matosevic M.,1486.1721796717984
2015-01-19,Berdych T.,1561.865455613935
2015-01-19,Falla A.,1487.5069888301516
2015-01-19,Youzhny M.,1468.0
2015-01-19,Nadal R.,1500.0
2015-01-19,Berankis R.,1513.893506803376
2015-01-19,Sijsling I.,1454.8076050894363
2015-01-19,Brown D.,1500.0662576109798
2015-01-19,Dimitrov G.,1533.3725163550669
2015-01-19,Anderson K.,1519.9315355252095
2015-01-19,Schwartzman D.,1484.8568648431547
2015-01-19,Lacko L.,1500.736306793522
2015-01-19,Gonzalez M.,1483.263693206478
2015-01-19,Seppi A.,1528.4321947137298
2015-01-19,Istomin D.,1454.8007709298192
2015-01-19,Coric B.,1467.3637953588097
2015-01-19,Chardy J.,1514.5611584442393
2015-01-19,Klizan M.,1514.6582811841736
2015-01-19,Ito T.,1483.9352291091807
2015-01-19,Berlocq C.,1469.4695015289756
2015-01-19,Gasquet R.,1530.5304984710244
2015-01-19,Murray A.,1516.0
2015-01-19,Bhambri Y.,1484.0
2015-01-19,Russell M.,1484.0322062541766
2015-01-19,Goffin D.,1516.667144613936
2015-01-19,Duckworth J.,1530.5935102933543
2015-01-19,Kavcic B.,1484.7040225341211
2015-01-19,Gabashvili T.,1468.736306793522
2015-01-19,Baghdatis M.,1515.263693206478
2015-01-19,Thompson J.,1483.2621349933268
2015-01-19,Sousa J.,1500.703956876504
2015-01-20,Golubev A.,1467.9660918698307
2015-01-20,Nieminen J.,1499.2976013366472
2015-01-20,Bellucci T.,1472.2792630634428
2015-01-20,Ferrer D.,1591.6853391902719
2015-01-20,Bachinger M.,1515.9969487242902
2015-01-20,Cuevas P.,1483.93679366473
2015-01-20,Ymer E.,1483.263693206478
2015-01-20,Soeda G.,1500.736306793522
2015-01-20,Copil M.,1500.0677476345495
2015-01-20,Andujar P.,1469.4033823496418
2015-01-20,Stakhovsky S.,1486.108950864224
2015-01-20,Lajovic D.,1467.3298231018227
2015-01-20,Djokovic N.,1532.710099998759
2015-01-20,Bedene A.,1528.6371775459022
2015-01-20,Kuznetsov An.,1516.7011221752089
2015-01-20,Ramos-Vinolas A.,1498.5333084877268
2015-01-20,Benneteau J.,1469.397071181134
2015-01-20,Becker B.,1484.8390332859938
2015-01-20,Lorenzi P.,1486.1721796717984
2015-01-20,Dolgopolov O.,1482.5641271217237
2015-01-20,Zhang Z.,1483.263693206478
2015-01-20,Hewitt L.,1500.736306793522
2015-01-20,Pospisil V.,1514.4985696400386
2015-01-20,Querrey S.,1454.1368217842871
2015-01-20,Pouille L.,1500.5439780950921
2015-01-20,Monfils G.,1516.79796333956
2015-01-20,Moriya H.,1483.9660918698307
2015-01-20,Janowicz J.,1515.2976013366472
2015-01-20,Haase R.,1468.0
2015-01-20,Simon G.,1500.0
2015-01-20,Thiem D.,1469.564275323107
2015-01-20,Bautista R.,1532.5123829470742
2015-01-20,Edmund K.,1484.6101420968948
2015-01-20,Johnson S.,1528.645353038476
2015-01-20,Fognini F.,1467.969199343452
2015-01-20,Gonzalez A.,1485.4711299841913
2015-01-20,Lopez F.,1500.7023986633528
2015-01-20,Kudla D.,1468.0339081301693
2015-01-20,Rola B.,1485.5031865827978
2015-01-20,Mannarino A.,1547.2346426384681
2015-01-20,Nishikori K.,1531.9035987063778
2015-01-20,Almagro N.,1469.535175259669
2015-01-20,Giraldo S.,1500.736306793522
2015-01-20,Hernych J.,1483.263693206478
2015-01-20,Muller G.,1559.7026037247454
2015-01-20,Carreno-Busta P.,1487.405969756175
2015-01-20,Puetz T.,1484.7348137494696
2015-01-20,Young D.,1531.2326965447555
2015-01-20,Marchenko I.,1485.535175259669
2015-01-20,Raonic M.,1547.9035987063778
2015-01-20,Wawrinka S.,1579.0123611792462
2015-01-20,Ilhan M.,1487.0041038465847
2015-01-20,Lokoli L.,1484.0339081301693
2015-01-20,Haider-Maurer A.,1516.7023986633528
2015-01-20,Granollers M.,1516.0
2015-01-20,Robert S.,1484.0
2015-01-20,Souza J.,1484.736306793522
2015-01-20,Dodig I.,1531.263693206478
2015-01-20,Isner J.,1516.0
2015-01-20,Wang J.,1484.0
2015-01-20,Verdasco F.,1516.0
2015-01-20,Ward J.,1484.0
2015-01-21,Kyrgios N.,1518.1286923033556
2015-01-21,Karlovic I.,1528.3709366279957
2015-01-21,Roger-Vasselin E.,1468.866245527813
2015-01-21,Jaziri M.,1517.962448253974
2015-01-21,Smyczek T.,1499.263693206478
2015-01-21,Nadal R.,1516.736306793522
2015-01-21,Tomic B.,1556.0883870415921
2015-01-21,Kohlschreiber P.,1473.991190074177
2015-01-21,Seppi A.,1543.7937490634572
2015-01-21,Chardy J.,1499.1996040945119
2015-01-21,Groth S.,1531.328324502253
2015-01-21,Kokkinakis T.,1499.2976071889289
2015-01-21,Bolelli S.,1515.5369972296382
2015-01-21,Federer R.,1592.7731422378477
2015-01-21,Rosol L.,1485.4048631454637
2015-01-21,Sela D.,1531.231486745899
2015-01-21,Berankis R.,1498.171540311509
2015-01-21,Anderson K.,1535.6535020170766
2015-01-21,Berdych T.,1575.0790473486047
2015-01-21,Melzer J.,1487.5227150588523
2015-01-21,Murray A.,1530.6297429318936
2015-01-21,Matosevic M.,1471.5424367399048
2015-01-21,Duckworth J.,1514.5906084917306
2015-01-21,Gasquet R.,1546.5334002726481
2015-01-21,Troicki V.,1609.379822471482
2015-01-21,Mayer L.,1518.8380899129615
2015-01-21,Goffin D.,1500.6025136396772
2015-01-21,Baghdatis M.,1531.3283241807367
2015-01-21,Dimitrov G.,1547.8739683522429
2015-01-21,Lacko L.,1486.234854796346
2015-01-22,Young D.,1515.9998313159563
2015-01-22,Raonic M.,1563.136463935177
2015-01-22,Verdasco F.,1531.2975328274754
2015-01-22,Soeda G.,1485.4387739660467
2015-01-22,Hewitt L.,1484.004720775329
2015-01-22,Becker B.,1501.570619304187
2015-01-22,Janowicz J.,1531.3666951307896
2015-01-22,Monfils G.,1500.7288695454176
2015-01-22,Stakhovsky S.,1474.8266016572252
2015-01-22,Ferrer D.,1602.9676883972706
2015-01-22,Simon G.,1516.736306793522
2015-01-22,Granollers M.,1499.263693206478
2015-01-22,Kuznetsov An.,1501.4378415367166
2015-01-22,Djokovic N.,1547.9733806372512
2015-01-22,Pospisil V.,1529.1969738540051
2015-01-22,Lorenzi P.,1471.4737754578318
2015-01-22,Copil M.,1487.6419803896672
2015-01-22,Wawrinka S.,1591.4381284241285
2015-01-22,Giraldo S.,1486.0188085238628
2015-01-22,Johnson S.,1543.3628513081353
2015-01-22,Garcia-Lopez G.,1514.5979931772092
2015-01-22,Gonzalez A.,1470.104480110439
2015-01-22,Dodig I.,1515.2931619104565
2015-01-22,Nishikori K.,1547.8741300023994
2015-01-22,Nieminen J.,1516.066043042452
2015-01-22,Bachinger M.,1499.2285070184853
2015-01-22,Haider-Maurer A.,1500.6700520535896
2015-01-22,Isner J.,1532.0323466097632
2015-01-22,Muller G.,1574.4529978499659
2015-01-22,Bautista R.,1517.7619888218537
2015-01-23,Sela D.,1514.5643460701235
2015-01-23,Nadal R.,1533.4034474692976
2015-01-23,Kyrgios N.,1534.1210364825417
2015-01-23,Jaziri M.,1501.9701040747877
2015-01-23,Gasquet R.,1530.0325261537298
2015-01-23,Anderson K.,1552.1543761359949
2015-01-23,Tomic B.,1570.9500704378097
2015-01-23,Groth S.,1516.4666411060355
2015-01-23,Troicki V.,1591.8053254841127
2015-01-23,Berdych T.,1592.653544335974
2015-01-23,Seppi A.,1562.034509059104
2015-01-23,Federer R.,1574.5323822422008
2015-01-23,Dimitrov G.,1563.1125887635558
2015-01-23,Baghdatis M.,1516.0897037694237
2015-01-23,Sousa J.,1486.0786922357845
2015-01-23,Murray A.,1545.255007572613
2015-01-24,Isner J.,1517.9762398226628
2015-01-24,Muller G.,1588.5091046370662
2015-01-24,Simon G.,1504.6278287346697
2015-01-24,Ferrer D.,1615.076166456123
2015-01-24,Djokovic N.,1563.2060186342585
2015-01-24,Verdasco F.,1516.0648948304681
2015-01-24,Nishikori K.,1563.6663896156585
2015-01-24,Johnson S.,1527.5705916948762
2015-01-24,Pospisil V.,1512.5250613485657
2015-01-24,Garcia-Lopez G.,1531.2699056826486
2015-01-24,Wawrinka S.,1604.0205609388004
2015-01-24,Nieminen J.,1503.4836105277802
2015-01-24,Janowicz J.,1513.9582073986646
2015-01-24,Lopez F.,1518.1108863954778
2015-01-24,Raonic M.,1576.3305592843635
2015-01-24,Becker B.,1488.3765239550005
2015-01-25,Berdych T.,1607.6553604612413
2015-01-25,Tomic B.,1555.9482543125423
2015-01-25,Anderson K.,1535.2917013701106
2015-01-25,Nadal R.,1550.266122235182
2015-01-25,Kyrgios N.,1551.403740743098
2015-01-25,Seppi A.,1544.7518047985477
2015-01-25,Dimitrov G.,1546.2909401695265
2015-01-25,Murray A.,1562.0766561666424
2015-01-26,Muller G.,1571.3459102409324
2015-01-26,Djokovic N.,1580.3692130303923
2015-01-26,Raonic M.,1589.6742604514807
2015-01-26,Lopez F.,1504.7671852283606
2015-01-26,Ferrer D.,1596.7257875194698
2015-01-26,Nishikori K.,1582.0167685523118
2015-01-26,Wawrinka S.,1616.7183907576914
2015-01-26,Garcia-Lopez G.,1518.5720758637576
2015-01-27,Berdych T.,1621.0362651906355
2015-01-27,Nadal R.,1536.8852175057878
2015-01-27,Kyrgios N.,1535.8950921149603
2015-01-27,Murray A.,1577.58530479478
2015-01-28,Wawrinka S.,1631.1256149224512
2015-01-28,Nishikori K.,1567.609544387552
2015-01-28,Raonic M.,1573.2458496070994
2015-01-28,Djokovic N.,1596.7976238747735
2015-01-29,Murray A.,1595.5759281698402
2015-01-29,Berdych T.,1603.0456418155754
2015-01-30,Wawrinka S.,1613.549876742029
2015-01-30,Djokovic N.,1614.3733620551957
2015-02-01,Djokovic N.,1629.5085518861629
2015-02-01,Murray A.,1580.440738338873
2015-02-02,Millot V.,1483.3225945353936
2015-02-02,Kamke T.,1501.9589342411755
2015-02-02,Sousa J.,1501.9845275349917
2015-02-02,Lokoli L.,1468.128072830962
2015-02-02,Brown D.,1484.7056648285572
2015-02-02,Janowicz J.,1529.3188001810872
2015-02-02,Stakhovsky S.,1490.4829795713254
2015-02-02,Coric B.,1451.7074174447096
2015-02-02,Lacko L.,1470.7843432956129
2015-02-02,Berankis R.,1513.6220518122423
2015-02-02,Zeballos H.,1516.0
2015-02-02,Krajicek A.,1484.0
2015-02-03,Bachinger M.,1482.5937995929835
2015-02-03,Soeda G.,1502.0734813915485
2015-02-03,Troicki V.,1603.0585205661541
2015-02-03,Marchenko I.,1474.2819801776275
2015-02-03,Arguello F.,1484.0
2015-02-03,Montanes A.,1516.0
2015-02-03,Vanni L.,1467.2328985516392
2015-02-03,Lajovic D.,1484.0969245501835
2015-02-03,Bagnis F.,1482.6266481698494
2015-02-03,Gonzalez A.,1487.4778319405896
2015-02-03,Olivo R.,1515.263693206478
2015-02-03,Donskoy E.,1468.736306793522
2015-02-03,Haider-Maurer A.,1484.6391950544432
2015-02-03,Melzer G.,1516.0308569991464
2015-02-03,Jarry N.,1516.0
2015-02-03,Escobar G.,1484.0
2015-02-03,Menendez-Maceiras A.,1482.6892628220678
2015-02-03,Lorenzi P.,1488.784512635764
2015-02-03,Gimeno-Traver D.,1516.0
2015-02-03,Fucsovics M.,1484.0
2015-02-03,Falla A.,1503.379396911788
2015-02-03,Souza J.,1468.8638987118857
2015-02-03,Berrer M.,1484.0
2015-02-03,Dzumhur D.,1516.0
2015-02-03,Struff J.L.,1467.5588242866227
2015-02-03,Nieminen J.,1518.5229573549404
2015-02-03,Androic T.,1484.7404290071884
2015-02-03,Baghdatis M.,1531.3492747622354
2015-02-03,Estrella Burgos V.,1500.0338330211207
2015-02-03,Ghem A.,1483.2298601853572
2015-02-03,De Schepper K.,1498.796614722336
2015-02-03,Ilhan M.,1470.800999417603
2015-02-03,Roger-Vasselin E.,1486.2961824994416
2015-02-03,Beck A.,1482.5700630283714
2015-02-03,Zopp J.,1484.6703203290156
2015-02-03,Sela D.,1529.894025741108
2015-02-03,Pouille L.,1515.7167137202134
2015-02-03,Kudryavtsev A.,1467.3913914966024
2015-02-03,Daniel T.,1483.2005838421737
2015-02-03,Mathieu P.H.,1499.4258483682324
2015-02-03,Youzhny M.,1484.7686565074994
2015-02-03,Kavcic B.,1467.9353660266218
2015-02-03,Paire B.,1516.0
2015-02-03,Basilashvili N.,1484.0
2015-02-03,Seppi A.,1557.273649479929
2015-02-03,Haase R.,1455.4781553186187
2015-02-04,Dodig I.,1530.5893402748952
2015-02-04,Delic M.,1484.7038216355613
2015-02-04,Bellucci T.,1490.2821166194678
2015-02-04,Zeballos H.,1497.997146443975
2015-02-04,Melzer J.,1472.0632013575037
2015-02-04,Granollers M.,1514.7232069078266
2015-02-04,Ward J.,1500.736306793522
2015-02-04,Veic A.,1483.263693206478
2015-02-04,Baghdatis M.,1547.2121205820201
2015-02-04,Karlovic I.,1512.508090808211
2015-02-04,Dancevic F.,1481.9304718081028
2015-02-04,Sijsling I.,1472.8771332813335
2015-02-04,Stakhovsky S.,1474.2198489951872
2015-02-04,Youzhny M.,1501.0317870836375
2015-02-04,Olivo R.,1498.5627811054997
2015-02-04,Estrella Burgos V.,1516.734745122099
2015-02-04,Gasquet R.,1545.3736314732391
2015-02-04,Pouille L.,1500.375608400704
2015-02-04,Lapentti G.,1483.5525916007223
2015-02-04,Bellucci T.,1506.7295250187456
2015-02-04,Ito T.,1468.6745123699975
2015-02-04,Darcis S.,1515.2607167391832
2015-02-04,Sousa J.,1517.9833489202574
2015-02-04,Kamke T.,1485.9601128559098
2015-02-04,Roger-Vasselin E.,1471.139603483852
2015-02-04,Simon G.,1519.7844077502593
2015-02-04,Montanes A.,1530.6227319978505
2015-02-04,Giraldo S.,1471.3960765260124
2015-02-04,Paire B.,1500.6130531423116
2015-02-04,Janowicz J.,1544.7057470387756
2015-02-05,Sela D.,1510.4887151347966
2015-02-05,Istomin D.,1474.2060815361306
2015-02-05,Berankis R.,1532.2561416292276
2015-02-05,Muller G.,1552.711820423947
2015-02-05,Dzumhur D.,1500.1184463070363
2015-02-05,Garcia-Lopez G.,1534.4536295567214
2015-02-05,Troicki V.,1614.5346708693974
2015-02-05,Soeda G.,1490.5973310883053
2015-02-05,Ward J.,1487.3172067934033
2015-02-05,Seppi A.,1570.6927494800477
2015-02-05,Lorenzi P.,1505.4562368275683
2015-02-05,Falla A.,1486.7076727199837
2015-02-05,Gimeno-Traver D.,1499.938211872269
2015-02-05,Klizan M.,1530.7200693119046
2015-02-05,Lopez F.,1519.9716376570334
